total jobs	100	total machines	5	total factories	2
jobs weight
21	28	46	35	32	9	32	3	7	3	33	40	36	9	8	34	33	23	25	49	15	37	39	48	17	31	49	29	15	12	44	30	29	24	6	15	35	39	2	47	8	35	9	42	33	37	24	10	16	12	32	8	7	4	49	48	41	30	3	48	10	8	29	39	38	5	36	25	20	39	14	19	14	36	11	2	48	41	24	49	9	20	46	18	37	43	20	12	21	20	17	42	9	36	18	22	24	22	9	45	
8	42	46	3	28	40	30	33	27	22	41	40	35	13	3	11	41	37	48	41	38	41	5	5	27	46	6	29	15	26	9	11	25	49	29	40	13	47	7	4	49	23	32	1	28	25	33	25	41	9	3	19	36	2	33	31	12	27	11	45	4	19	13	37	5	19	1	40	22	29	39	34	32	27	28	34	9	20	6	44	24	26	5	19	27	11	23	1	11	25	32	31	41	18	49	44	45	43	37	47	
48	32	16	34	25	29	8	36	42	6	37	32	40	1	9	1	33	13	21	14	31	19	40	36	18	34	48	7	30	27	27	2	16	38	23	17	23	18	39	28	10	18	1	11	45	9	7	12	24	5	25	14	15	36	3	1	25	27	35	33	38	38	28	22	29	21	38	38	33	41	24	6	44	34	5	26	20	30	47	2	11	22	31	40	34	16	18	38	29	32	18	23	3	47	35	23	47	43	25	17	
47	17	11	49	14	42	34	11	45	12	24	26	11	41	39	26	20	3	39	21	46	43	3	47	44	32	1	15	4	31	3	11	45	38	32	36	30	14	27	30	14	48	39	1	28	42	31	34	3	38	24	44	41	35	4	10	32	43	41	36	34	43	14	9	10	26	32	20	13	7	13	4	48	43	8	34	26	38	15	30	5	18	48	41	7	11	31	49	3	12	16	3	45	46	19	12	1	2	29	22	
41	5	14	14	20	41	16	44	17	3	34	15	44	21	36	46	46	11	15	42	30	26	15	15	9	15	5	5	47	29	6	30	2	2	31	36	25	32	13	33	35	3	41	43	28	4	40	43	30	22	1	35	48	9	3	1	19	9	8	24	6	40	2	43	23	44	13	43	9	41	43	16	15	49	31	4	22	32	6	9	45	29	40	17	26	5	8	28	7	3	1	24	42	30	7	37	23	32	4	16	
40	48	16	39	14	19	6	45	31	6	29	10	26	11	11	46	37	27	45	28	34	30	3	31	36	37	12	4	26	34	47	34	28	19	32	38	47	29	8	7	8	29	47	41	14	22	43	48	26	42	35	37	48	18	7	33	46	45	24	8	36	12	28	30	42	27	32	42	40	25	6	21	45	13	18	20	48	30	19	6	26	34	10	39	26	27	17	5	34	2	41	45	1	8	12	7	13	20	14	45	
3	16	7	7	26	39	29	22	36	2	29	39	14	10	34	35	8	18	40	8	6	28	39	24	34	12	13	3	13	17	5	2	11	12	23	17	28	16	45	35	3	2	17	6	8	4	48	33	6	48	42	38	9	17	25	13	22	14	2	41	7	11	14	24	8	19	19	41	21	23	13	9	39	42	30	48	19	19	27	3	45	24	41	29	35	35	36	39	13	3	33	3	19	28	40	5	43	16	5	16	
16	10	2	5	36	22	42	2	34	22	26	22	1	10	47	15	23	36	45	24	7	5	24	48	32	15	35	29	38	40	20	15	20	40	35	23	42	1	4	49	2	14	45	46	30	25	48	23	46	21	30	40	18	33	47	35	14	19	8	25	7	21	33	15	37	40	40	40	19	30	33	49	46	15	13	46	16	21	22	27	41	17	6	13	15	31	20	47	49	18	15	7	49	43	28	4	40	23	10	14	
23	25	15	33	17	17	43	19	7	33	45	35	18	28	47	11	30	43	45	10	1	18	26	2	16	46	23	10	28	36	46	23	11	8	22	20	36	40	10	27	2	4	29	49	12	38	36	20	43	20	14	41	3	5	23	8	5	25	24	7	21	2	15	12	33	7	13	26	49	35	1	48	29	22	12	31	14	18	44	31	13	2	1	11	44	46	38	11	27	21	9	14	26	40	42	45	1	29	6	25	
32	10	36	41	11	9	8	6	47	49	3	20	33	21	41	6	29	48	24	29	6	42	23	25	40	8	42	46	27	3	9	7	41	47	49	25	6	9	16	40	12	45	35	35	42	18	7	43	37	41	13	4	21	1	46	44	10	17	10	35	26	48	25	11	2	30	21	40	22	28	6	14	12	34	44	1	8	28	34	1	22	49	21	25	34	44	21	38	26	24	7	9	43	18	37	24	34	38	1	30	
27	9	39	28	30	5	2	36	5	19	3	28	16	9	30	33	13	8	29	43	14	48	14	15	28	48	19	12	35	13	5	33	39	27	20	7	28	6	49	13	8	48	33	1	36	15	40	17	31	14	47	23	25	20	30	46	36	13	40	10	36	5	16	35	34	48	44	49	1	48	41	49	2	37	17	23	24	18	14	13	17	41	12	41	30	19	45	26	23	8	28	44	26	35	25	40	22	2	27	17	
4	1	12	18	19	21	47	2	4	48	7	42	10	23	17	24	29	14	4	11	21	24	48	47	1	29	35	42	33	23	34	31	5	20	17	4	2	34	38	24	34	31	33	5	22	42	23	17	32	13	11	11	41	33	29	13	13	33	49	29	4	30	41	22	42	7	27	3	3	14	6	23	4	36	22	42	18	44	32	39	10	33	6	1	48	20	48	39	7	6	43	40	39	39	4	23	34	6	17	8	
42	43	12	15	47	5	47	47	15	26	43	49	8	23	5	47	13	10	3	39	48	13	32	37	7	45	16	10	47	13	49	38	45	15	31	26	19	11	24	47	32	5	8	45	38	1	26	32	43	12	27	15	21	3	32	45	28	31	4	7	13	2	11	3	13	22	18	26	40	18	46	45	4	42	18	4	40	44	1	48	3	49	4	15	8	5	41	22	30	46	20	38	28	42	29	7	41	2	13	33	
33	48	45	43	6	9	19	11	41	41	37	41	33	22	5	12	18	8	35	32	21	38	41	29	17	43	40	3	32	35	49	21	34	33	27	40	30	4	15	25	32	28	16	8	43	14	22	2	37	14	19	18	37	34	1	39	47	25	47	7	16	44	4	34	17	47	39	36	36	31	37	34	2	27	14	6	39	46	24	8	35	7	33	1	7	40	28	19	6	18	40	34	33	47	1	39	22	12	12	30	
10	18	43	9	33	32	36	10	42	40	38	39	21	42	45	12	26	5	6	5	17	29	39	12	36	14	19	37	30	16	5	33	5	40	43	4	46	11	16	7	15	46	40	48	49	5	41	6	29	23	20	3	38	45	29	2	15	41	15	16	30	4	18	43	20	4	8	9	3	20	22	49	36	33	43	12	32	40	42	27	12	22	24	23	46	36	34	18	15	5	48	44	40	29	17	13	32	44	49	28	
24	41	28	32	21	38	14	48	16	9	28	37	49	1	9	32	31	22	38	43	28	3	46	24	13	29	24	19	46	39	40	5	13	4	36	34	33	7	4	36	2	48	25	48	35	11	7	26	41	41	10	3	20	34	6	5	33	29	45	35	31	20	28	29	28	13	21	14	35	39	5	48	12	26	15	44	15	11	35	43	49	13	33	37	2	48	6	30	11	37	45	1	6	20	48	37	7	8	46	38	
40	38	48	44	40	47	23	29	12	44	13	2	35	49	7	32	2	17	33	31	41	2	23	35	28	22	4	5	30	34	24	3	17	17	40	18	15	28	48	18	29	24	10	20	36	14	36	22	8	41	41	48	6	3	26	34	39	4	48	6	43	19	8	35	34	36	23	28	10	26	5	22	35	47	46	46	22	40	21	27	32	17	24	45	29	45	2	17	49	37	32	15	15	46	23	42	10	29	37	40	
10	20	42	27	5	25	31	46	31	4	20	4	44	22	43	24	37	40	9	44	14	49	8	8	45	46	16	29	18	15	14	46	29	48	28	18	19	4	12	13	31	42	12	6	20	17	1	14	34	7	22	25	40	5	21	39	16	13	46	49	34	45	29	10	16	15	47	31	14	14	31	7	18	2	41	34	39	47	42	13	6	29	36	18	40	4	8	34	40	47	43	4	43	14	48	17	43	30	49	47	
27	26	22	16	17	42	20	43	37	49	7	47	19	47	11	31	31	32	49	40	8	14	3	44	31	44	31	31	17	18	5	48	4	42	10	3	36	32	29	29	3	40	24	15	15	15	23	19	35	12	16	30	40	37	38	17	39	49	28	34	22	11	1	14	44	3	13	48	10	2	13	42	31	25	15	35	22	47	17	34	28	1	23	49	37	4	28	21	15	27	32	36	21	4	38	21	2	34	40	12	
5	43	37	26	20	45	45	3	41	18	6	30	42	42	25	18	30	10	21	2	13	30	16	10	3	38	46	35	47	45	24	14	7	31	27	24	28	21	37	8	16	18	7	14	17	22	27	29	14	32	2	25	48	30	11	25	38	15	7	40	22	37	15	8	45	38	1	37	40	28	34	35	48	13	31	39	3	43	22	33	42	11	30	20	8	6	28	48	44	49	35	45	7	31	10	19	42	1	12	20	
44	41	15	35	12	47	42	12	2	6	30	47	1	25	34	39	19	43	43	10	27	22	44	35	29	7	33	25	6	5	27	11	17	15	22	36	39	4	45	22	43	28	2	48	23	32	6	12	37	20	21	9	25	2	9	12	9	38	49	24	36	38	17	33	33	9	9	16	27	27	46	42	43	45	15	36	43	17	24	8	33	2	8	47	9	13	20	11	23	3	20	49	38	9	41	10	12	6	16	41	
12	3	34	13	19	29	24	11	19	15	4	21	4	10	26	15	8	42	34	38	32	15	32	29	41	35	28	7	29	27	39	14	46	31	41	2	30	31	34	44	21	13	9	6	29	44	46	19	17	39	19	40	13	40	40	28	29	32	22	26	43	12	46	43	23	48	45	5	36	40	2	28	6	8	37	36	26	38	13	18	47	48	24	7	31	10	32	14	35	39	39	12	11	33	13	46	27	28	13	8	
18	3	21	15	6	43	46	27	37	3	28	37	14	21	34	18	29	38	9	21	39	4	28	1	11	41	23	7	47	49	48	38	28	46	49	23	5	28	36	28	28	9	18	24	14	20	1	23	15	33	5	21	26	27	20	43	17	21	26	17	44	39	16	42	28	3	39	17	29	13	12	38	35	30	21	40	36	39	18	1	13	26	33	7	10	6	41	36	21	15	21	20	49	13	5	14	33	9	18	33	
40	17	46	29	24	29	21	18	2	34	31	24	33	22	44	25	16	25	26	38	43	21	29	39	9	28	7	14	29	8	28	24	11	40	24	37	24	4	14	13	32	35	39	28	7	14	42	47	9	27	30	21	3	19	49	3	19	33	22	41	12	49	9	13	8	20	21	22	46	12	9	31	4	35	24	44	9	49	48	8	44	2	31	49	47	5	41	30	11	37	15	6	43	16	21	4	30	5	16	28	
25	36	24	34	47	5	41	37	23	2	48	35	40	28	39	12	6	31	31	49	29	33	31	17	12	22	21	24	29	35	26	39	23	40	44	20	46	25	37	4	33	10	18	22	18	42	36	49	7	31	47	38	43	34	5	30	38	14	29	5	17	31	29	47	32	41	43	26	15	41	45	26	42	24	49	16	18	39	1	20	26	14	11	42	7	30	11	14	1	15	16	8	43	33	24	1	44	12	48	44	
36	6	41	3	42	33	5	7	20	39	34	32	7	4	38	6	7	18	2	46	6	43	14	37	2	11	34	47	21	4	33	46	43	6	49	22	16	11	33	1	8	47	46	34	26	38	46	45	34	9	28	49	21	28	37	49	21	13	46	10	29	13	49	12	31	42	10	6	39	21	29	45	30	2	15	32	8	35	14	8	33	13	43	48	3	31	36	35	23	13	28	25	48	31	5	9	39	38	41	34	
2	25	47	20	31	12	48	42	42	13	25	29	36	15	30	33	28	16	14	18	21	7	25	39	28	1	10	38	46	39	41	2	16	33	42	42	44	12	33	40	36	38	19	29	19	24	3	1	39	40	32	10	21	17	16	9	33	12	32	38	26	16	37	12	5	4	26	17	46	8	35	15	13	25	40	14	3	20	4	10	45	13	2	6	21	35	7	3	46	5	42	34	43	11	38	29	14	45	14	34	
6	31	1	14	16	35	36	26	45	9	5	32	25	39	42	40	11	29	33	1	18	16	15	35	5	41	31	29	2	11	28	17	36	35	7	48	2	33	10	43	2	18	8	46	21	25	26	29	23	40	11	41	16	31	33	38	9	47	32	47	49	7	43	28	39	46	9	37	48	26	20	31	18	2	46	46	45	23	32	27	31	31	35	27	24	33	29	25	47	42	38	33	48	35	39	15	11	17	41	13	
47	25	29	37	29	33	30	35	26	34	42	27	4	40	32	19	44	6	45	14	4	14	25	44	14	46	1	12	39	20	19	17	9	33	4	49	15	13	1	26	10	10	43	2	48	27	6	40	45	30	25	8	4	21	1	49	23	40	17	35	4	4	38	4	12	9	16	39	49	11	30	44	9	49	27	16	16	28	41	24	14	36	17	48	16	49	49	29	23	14	32	42	26	38	22	37	49	4	42	14	
44	24	18	25	5	47	40	17	1	49	3	16	2	6	9	48	6	37	25	28	14	46	23	22	19	25	42	34	21	14	18	7	22	44	15	43	1	33	38	37	23	34	22	31	48	9	4	6	21	8	39	19	35	12	5	47	14	31	5	44	11	16	31	35	46	20	22	39	4	13	49	3	3	9	8	37	8	32	29	31	49	38	35	44	21	37	2	2	3	23	27	23	41	18	19	13	33	15	25	48	
40	9	19	17	30	1	27	49	11	20	11	18	31	36	18	12	34	10	22	34	35	5	45	4	33	32	42	12	5	24	49	24	28	5	46	18	31	40	22	46	19	44	24	28	21	28	25	48	22	17	46	13	49	19	29	49	42	9	30	6	33	38	28	21	49	18	38	29	25	26	10	17	33	8	42	5	23	6	12	20	23	42	47	11	48	44	27	3	23	22	47	30	46	10	43	28	26	11	43	1	
4	18	49	31	36	2	28	46	29	26	47	12	12	43	43	14	14	22	3	10	35	33	6	46	5	1	48	29	39	32	49	3	38	36	12	5	14	6	37	23	13	9	15	9	23	11	44	30	10	6	40	9	42	35	6	35	43	34	8	11	23	20	36	32	32	15	39	5	9	31	17	30	28	31	17	47	41	25	1	42	25	7	37	40	14	11	40	6	33	45	9	5	14	43	27	7	16	47	38	44	
16	26	6	36	6	32	21	8	7	1	8	5	33	48	11	43	23	26	46	37	20	28	3	42	7	11	37	18	1	35	35	34	37	28	38	33	11	14	13	21	17	37	2	47	33	16	45	2	47	36	1	31	30	39	9	4	5	25	32	28	46	22	37	26	8	37	36	32	37	45	15	22	21	11	21	7	5	40	4	20	28	26	17	22	45	12	16	46	37	38	39	17	6	8	11	44	22	18	32	43	
24	37	19	26	25	5	4	15	21	15	30	29	27	31	44	31	25	19	9	2	41	20	49	19	49	20	14	7	13	41	36	45	9	27	8	39	8	47	43	47	33	3	14	15	45	24	36	24	17	47	4	29	28	3	1	13	27	2	2	33	10	5	31	19	36	20	7	26	12	43	12	22	18	9	35	26	29	49	40	47	21	37	27	46	36	14	1	9	45	14	28	46	29	4	27	25	11	36	38	6	
19	39	6	40	16	1	21	15	11	46	27	25	48	42	49	23	37	21	34	47	26	36	47	26	20	22	7	5	48	15	23	3	44	26	44	30	27	16	1	35	10	46	40	13	19	37	42	37	40	34	6	45	48	12	10	5	20	38	25	27	26	12	31	44	40	33	21	1	12	9	49	49	31	23	49	47	17	8	23	17	40	8	45	2	5	4	15	23	5	12	42	34	1	30	14	44	36	2	41	44	
8	23	15	41	43	41	36	15	10	1	20	34	6	46	48	44	12	23	21	31	19	30	19	21	37	7	49	27	19	5	27	45	25	38	10	36	40	31	29	19	28	44	3	14	35	41	27	47	1	27	23	24	48	42	31	16	44	9	32	9	32	39	47	36	33	13	28	17	17	16	43	14	43	17	40	20	7	8	18	15	10	48	42	25	37	24	5	33	45	25	34	35	8	2	33	33	24	37	37	47	
26	18	15	7	45	25	19	47	29	36	48	10	8	1	28	46	16	46	34	47	4	11	47	15	4	9	23	2	34	46	23	11	1	25	21	10	40	45	4	41	48	19	16	23	6	37	10	32	31	3	29	19	27	34	8	33	7	36	26	10	2	11	10	16	4	34	3	32	35	37	49	24	42	16	37	45	20	46	11	5	11	46	15	9	26	47	41	45	33	23	15	21	21	36	19	45	28	6	20	32	
45	48	4	39	16	44	45	14	21	2	46	7	14	41	36	23	17	40	17	32	29	16	32	49	39	15	9	2	47	10	49	15	38	9	7	2	6	34	39	19	36	14	21	4	27	14	2	17	20	40	46	47	21	27	35	4	11	25	34	16	12	26	37	36	37	40	41	5	28	23	36	43	44	29	36	38	16	1	41	44	12	6	32	19	14	24	1	48	42	31	40	38	4	48	42	49	19	43	31	12	
29	16	22	23	31	29	31	21	29	49	49	9	21	36	21	47	44	41	23	37	47	33	13	45	35	28	45	5	18	12	44	9	33	21	48	40	37	32	42	41	42	18	37	10	33	14	5	26	19	10	30	43	17	32	34	47	31	41	5	19	20	38	8	44	14	32	25	6	42	42	8	12	27	34	48	38	8	49	44	4	13	40	31	1	4	21	28	11	30	43	47	15	30	14	42	49	26	11	8	37	
49	5	22	5	38	22	29	24	41	32	3	35	9	43	47	2	41	23	26	13	30	27	3	40	16	21	10	5	37	16	35	29	26	43	40	43	12	25	5	4	40	14	27	11	27	20	14	6	2	37	23	24	2	43	33	35	28	25	21	4	32	26	7	42	23	49	11	45	37	4	19	22	2	6	10	28	23	11	36	45	48	15	13	23	21	36	13	34	30	9	7	40	32	14	18	38	34	29	8	23	
11	1	30	44	26	3	15	32	45	15	5	34	23	19	34	27	19	1	6	39	49	20	42	43	6	49	46	10	36	2	49	8	2	17	3	17	35	32	5	30	16	26	9	42	7	17	46	26	13	5	20	8	48	38	8	29	47	38	43	31	16	35	15	8	16	38	44	46	33	2	18	7	29	44	29	32	19	3	18	45	25	34	41	7	3	8	31	34	32	3	5	11	18	11	48	43	40	26	43	5	
28	24	17	2	2	14	31	25	18	18	43	30	1	2	4	29	46	17	20	4	39	37	2	44	13	32	22	23	43	18	16	49	4	39	21	19	36	10	20	7	46	7	16	8	37	23	5	36	41	3	34	33	17	18	44	34	7	13	5	10	34	21	23	30	43	40	46	5	34	16	33	1	21	5	20	14	13	43	44	11	29	31	15	35	11	40	37	8	49	39	32	31	17	17	7	12	46	16	9	39	
38	37	41	42	27	44	45	21	2	33	6	45	16	16	7	10	12	22	11	6	9	41	44	3	32	13	38	17	28	3	34	40	35	5	38	27	15	7	35	35	20	32	48	44	29	18	13	42	2	5	30	30	21	4	24	19	36	18	29	23	40	49	11	3	22	3	8	5	23	36	1	8	14	23	9	1	36	2	6	4	34	40	39	45	13	31	5	39	28	46	31	10	38	41	10	15	43	6	34	20	
2	45	12	48	23	7	17	20	39	48	37	8	46	9	34	4	24	47	10	48	27	23	22	46	37	5	21	36	43	46	6	25	39	37	27	16	26	34	28	36	35	22	7	29	17	21	41	2	32	30	47	12	6	27	30	33	38	12	40	7	21	18	40	13	12	25	4	47	2	1	36	3	44	4	15	2	28	19	16	15	2	24	22	4	34	37	7	47	39	13	14	26	22	22	26	8	35	48	17	1	
10	18	3	26	40	8	5	37	40	10	29	13	9	31	19	11	43	23	20	41	37	31	13	22	19	18	32	31	27	35	11	41	3	7	8	3	36	10	16	44	9	20	20	2	1	14	26	16	44	16	28	1	22	12	25	30	38	5	25	23	18	31	13	37	42	2	23	9	43	9	44	44	4	36	2	3	21	8	1	39	45	27	21	12	42	17	39	26	45	48	29	20	43	24	14	22	3	14	43	21	
1	35	3	26	34	37	4	17	25	37	13	47	38	25	14	42	12	38	39	21	37	29	35	49	4	34	27	13	44	5	7	39	2	34	5	25	40	19	32	5	35	35	25	7	4	45	39	28	6	32	1	48	31	36	49	25	10	12	3	28	4	2	21	35	19	48	38	44	38	19	47	48	36	39	34	42	48	42	33	37	21	37	2	40	25	5	44	23	29	22	15	43	44	15	11	38	24	16	1	4	
31	45	16	33	6	4	10	26	2	17	42	30	12	30	2	11	19	25	38	14	29	48	43	2	22	12	12	21	36	20	34	16	18	30	30	21	2	45	44	23	47	2	47	43	11	46	25	20	17	19	47	46	8	38	37	46	49	43	6	31	4	2	48	40	7	40	25	44	10	39	43	1	26	18	26	33	33	35	14	28	28	49	25	40	41	49	13	15	43	48	16	37	6	16	18	37	9	30	27	9	
48	25	31	25	30	21	48	32	19	6	30	42	15	11	21	38	36	5	49	24	1	6	33	48	27	38	11	39	38	5	47	12	1	49	6	9	4	23	44	42	29	48	19	47	38	25	8	28	18	6	34	17	12	32	35	19	11	20	20	20	40	21	13	27	25	8	8	15	44	4	49	5	35	14	14	48	47	19	41	34	45	40	7	4	26	45	33	35	3	39	17	26	49	28	32	4	31	38	7	7	
37	48	39	17	39	30	44	44	29	6	31	41	2	18	27	35	42	42	3	41	5	36	10	21	6	15	15	12	8	45	41	9	18	6	26	1	18	18	18	19	23	46	38	9	49	1	32	36	49	18	16	40	34	37	7	39	9	37	5	13	21	49	33	49	5	46	28	46	29	8	46	49	21	33	39	14	33	47	45	24	13	19	15	13	5	17	10	11	38	13	42	8	35	40	6	29	32	31	46	37	
11	5	40	22	28	43	18	40	31	6	6	16	19	29	28	8	14	20	23	10	15	15	40	45	2	44	15	14	46	11	18	5	12	5	48	28	2	41	20	43	21	29	41	23	23	16	46	38	8	45	37	48	34	47	25	34	25	43	7	9	15	17	38	45	26	10	4	5	23	20	1	30	27	12	46	8	22	24	34	32	46	30	35	13	45	33	4	4	23	9	13	31	9	16	25	48	25	27	29	48	
5	25	23	32	14	15	31	26	24	22	45	28	32	14	18	43	20	11	2	38	23	37	15	12	26	19	24	21	12	25	20	4	47	23	43	1	5	36	13	7	26	16	36	39	14	38	37	39	17	16	41	25	39	45	49	45	37	27	42	33	34	38	41	40	31	32	24	9	25	43	22	6	39	39	4	11	38	27	40	8	19	1	11	23	19	41	45	41	31	45	26	13	45	46	35	20	2	4	23	1	
42	28	31	45	40	4	12	43	33	11	7	45	48	30	38	27	31	6	47	18	32	17	36	23	9	31	36	5	42	39	16	14	24	45	47	20	23	47	49	40	32	9	24	11	46	44	2	12	43	5	11	25	42	7	5	30	34	14	8	25	5	1	2	17	28	19	10	7	3	2	32	24	29	2	18	13	24	42	41	49	38	20	2	35	32	2	7	43	37	14	32	33	39	46	6	34	25	43	17	21	
23	3	6	41	23	20	7	12	19	48	33	30	48	30	14	45	30	25	3	20	12	5	8	7	3	14	21	25	25	38	25	4	26	34	2	46	35	36	49	17	47	8	13	4	24	22	10	18	1	1	26	18	24	30	45	5	18	16	48	23	11	44	45	7	47	27	16	39	2	27	47	13	39	9	6	24	41	49	17	7	13	9	23	31	31	5	38	38	30	14	44	2	5	27	19	41	39	10	49	7	
3	47	29	45	49	35	47	29	20	38	42	32	6	27	46	39	32	17	4	36	45	18	19	18	25	26	20	30	23	11	6	23	6	20	7	19	44	20	24	43	24	39	21	21	29	33	4	5	19	29	44	32	43	33	36	13	30	2	47	5	34	6	45	44	26	46	21	4	8	46	28	29	8	27	21	11	7	2	8	32	26	28	39	27	15	17	16	16	19	41	34	13	28	19	33	14	17	48	40	27	
44	42	6	33	17	48	38	3	26	6	25	7	29	22	47	28	24	24	32	44	36	2	39	8	26	23	38	15	26	22	14	27	23	39	9	37	41	23	46	8	41	18	26	2	46	45	9	6	47	7	15	45	16	17	5	6	17	39	34	11	43	36	21	6	30	11	44	11	11	45	2	47	25	9	39	28	37	3	42	41	30	17	46	9	35	42	7	7	37	49	5	7	21	23	20	36	22	9	1	34	
39	3	18	46	43	28	5	24	46	25	35	3	16	5	14	7	24	32	19	35	17	34	19	33	2	2	14	37	9	22	25	29	24	20	25	48	24	34	45	13	49	10	43	15	15	44	15	14	8	47	43	49	24	24	18	22	31	24	1	36	24	26	42	44	49	2	21	32	23	12	44	46	9	9	5	43	20	39	39	10	40	37	44	15	33	3	15	9	35	34	5	43	35	2	19	40	14	47	9	33	
16	32	22	13	48	20	47	1	13	35	31	19	32	26	35	36	7	26	46	10	39	39	12	44	46	46	13	3	12	43	6	34	29	16	30	12	34	8	46	41	39	14	3	4	1	32	39	27	28	29	43	2	4	26	15	44	9	12	12	47	40	47	44	39	49	23	5	46	42	19	41	5	33	34	12	49	22	46	31	13	45	44	45	1	37	12	41	49	18	24	39	3	25	28	8	45	48	14	16	9	
9	23	2	44	39	12	22	22	14	36	23	16	4	1	32	23	11	35	19	18	40	30	25	11	26	44	11	46	23	34	19	19	17	9	48	31	21	39	41	36	21	9	31	26	22	28	1	18	19	8	45	42	37	36	40	41	21	2	21	26	16	48	1	4	18	13	8	28	37	33	8	18	5	21	27	20	13	30	27	44	19	42	23	1	12	20	39	24	3	8	10	2	7	48	26	5	27	22	11	30	
35	35	37	4	41	24	34	8	27	34	16	22	37	48	12	7	10	33	2	3	34	14	8	29	23	47	41	22	30	18	41	19	8	7	27	40	27	23	33	36	13	41	5	35	17	35	23	12	18	2	41	29	42	22	45	47	28	34	21	18	28	35	39	13	38	37	4	38	23	18	10	41	7	25	6	23	17	7	22	1	16	24	47	17	25	31	11	32	34	18	20	16	41	5	49	17	1	35	23	14	
10	8	2	39	38	34	15	41	16	21	34	45	26	23	41	42	42	42	45	47	39	34	24	48	4	5	22	20	14	36	20	49	33	41	6	36	31	38	7	3	8	30	33	3	12	43	25	40	27	49	45	40	38	41	46	11	19	15	9	48	39	46	12	36	7	13	18	24	48	32	36	34	6	37	2	19	29	4	26	7	26	1	12	44	15	18	30	10	9	10	21	13	26	47	43	26	12	20	44	28	
