total jobs	300	total machines	5	total factories	2
jobs weight
11	11	82	82	6	5	31	49	43	63	20	69	84	59	3	14	63	2	85	14	93	85	15	84	25	20	29	43	35	43	69	92	7	70	34	19	85	18	84	71	64	21	6	73	1	85	93	35	1	21	1	22	70	62	98	36	92	45	93	71	4	42	51	12	44	20	74	8	54	25	74	24	79	54	94	79	79	30	22	78	74	32	41	59	45	95	75	39	23	25	54	5	60	69	76	21	47	60	78	94	49	84	1	80	36	96	52	61	68	23	64	87	28	82	38	7	49	64	72	81	30	97	84	5	95	30	2	26	75	87	34	97	95	3	23	42	12	85	57	69	97	46	58	27	36	16	33	17	96	1	79	70	60	91	65	5	80	77	43	54	24	94	36	4	1	31	58	26	24	49	91	21	85	24	97	85	11	75	73	16	88	78	44	41	97	36	84	12	75	12	76	52	19	71	88	76	55	70	85	74	21	14	52	8	30	32	38	74	98	97	22	1	7	19	73	42	58	58	43	2	25	79	35	94	25	6	6	47	37	63	40	53	87	3	41	93	20	89	94	23	77	20	46	40	22	94	36	50	91	77	48	25	52	73	15	70	38	80	11	21	5	6	21	46	41	38	73	15	21	63	41	86	64	74	23	74	85	20	55	61	83	14	18	2	71	36	67	96	90	76	38	74	6	35	81	61	33	37	70	77	
87	67	11	40	6	88	40	17	36	57	19	93	55	84	80	25	77	53	8	8	46	72	27	56	68	40	40	28	52	14	63	59	60	62	95	81	84	89	95	50	95	19	69	88	59	1	72	60	51	59	6	64	9	41	31	86	7	53	68	97	20	77	95	14	57	55	48	29	18	1	95	32	68	61	14	7	83	72	39	45	57	36	94	44	9	56	11	58	18	54	1	43	90	40	17	61	88	3	78	23	60	41	54	90	46	85	15	35	53	6	37	86	43	12	66	51	18	83	38	35	86	72	30	59	54	4	87	97	45	6	57	29	93	29	98	26	4	45	94	76	24	5	30	65	44	59	69	9	39	89	88	53	78	79	12	63	35	70	76	89	2	12	18	29	41	76	61	9	97	36	36	59	87	70	91	35	77	3	14	60	9	35	54	20	45	97	55	93	93	38	64	74	18	15	45	33	57	92	85	85	76	4	80	33	69	98	7	20	44	9	68	77	99	81	34	16	21	93	33	12	21	6	37	63	38	58	89	67	32	86	28	69	63	39	31	71	31	83	68	14	32	94	62	48	19	81	33	91	28	83	76	98	46	63	94	38	92	33	61	82	87	63	46	49	73	80	46	65	65	17	77	87	12	21	83	82	7	89	71	71	70	29	75	60	29	99	41	51	92	71	27	50	81	22	16	84	2	12	47	31	
4	85	48	80	38	98	79	14	37	55	73	50	36	37	77	22	68	3	95	31	36	58	11	66	8	61	16	5	30	67	11	7	8	74	99	4	51	82	56	99	22	24	76	95	99	64	94	32	94	54	82	74	6	22	3	46	92	75	38	17	24	23	78	50	76	65	62	40	74	76	79	15	4	39	25	47	18	12	93	60	70	35	37	50	66	40	46	28	96	58	82	91	32	7	46	42	41	36	76	47	16	31	75	59	60	42	72	15	33	30	3	98	96	21	5	1	69	35	47	71	16	96	58	79	90	89	73	86	70	61	91	51	70	41	28	53	5	66	86	82	69	15	9	61	8	86	38	39	49	77	69	58	79	74	83	96	16	91	75	8	60	16	65	51	12	52	83	39	84	51	37	5	41	8	56	83	70	2	1	50	26	85	37	91	52	77	86	36	13	80	30	51	52	66	67	19	6	52	41	82	81	23	9	8	41	99	55	23	88	35	66	92	3	20	34	97	33	81	6	58	67	66	69	87	12	79	73	97	93	81	68	69	11	11	92	89	49	27	68	58	97	50	16	92	67	95	2	23	54	65	86	99	51	11	91	4	45	17	69	1	9	22	83	8	23	39	91	23	29	72	19	91	70	8	40	53	92	66	42	38	83	99	87	65	20	23	49	16	89	40	53	18	65	7	71	28	1	30	15	47	
29	67	93	46	11	67	41	45	35	40	18	33	23	57	71	33	17	51	57	55	19	5	30	5	60	13	71	81	65	99	85	76	82	88	34	65	60	82	29	16	37	65	49	20	8	1	14	54	63	2	87	78	39	64	15	93	80	64	84	43	70	65	30	99	7	60	44	18	93	5	22	79	22	42	15	36	9	97	1	49	69	19	73	64	92	69	30	85	90	35	68	8	1	38	87	73	2	53	84	92	18	83	50	27	2	17	54	36	31	6	25	14	29	98	7	11	54	66	13	58	44	42	45	94	80	27	10	26	52	85	77	98	76	65	52	16	70	78	68	98	14	82	89	13	21	80	37	40	36	98	2	52	77	50	91	40	66	38	51	60	31	22	5	69	48	91	74	77	6	67	14	26	31	83	7	82	7	54	76	96	81	9	51	90	12	72	47	9	47	72	80	50	90	72	6	59	45	1	73	20	70	70	9	37	89	58	97	34	32	54	93	45	70	34	24	61	51	69	8	82	51	31	73	41	71	97	78	43	12	31	17	15	13	20	30	80	33	56	96	48	29	62	19	72	17	9	89	25	86	46	29	67	34	10	17	48	95	3	83	22	29	15	81	13	65	93	12	20	37	21	40	78	13	8	41	87	66	64	28	17	91	56	28	89	93	3	7	63	69	40	40	13	13	80	49	33	44	20	53	42	
15	95	80	49	82	66	7	22	3	30	32	43	23	97	80	97	56	98	44	45	87	6	25	59	13	57	18	65	47	70	8	59	8	17	77	57	24	60	24	27	42	30	96	79	27	20	22	63	83	85	47	29	25	50	74	24	11	68	89	73	62	68	89	3	1	20	98	72	4	58	61	79	36	86	34	76	27	15	44	78	73	46	37	17	43	63	85	94	28	32	76	94	58	76	72	25	5	40	22	36	77	76	42	75	70	20	60	53	38	23	3	57	59	63	48	87	85	85	14	75	14	69	5	33	87	13	90	3	68	4	36	57	79	80	53	32	62	44	2	5	52	32	9	38	4	13	21	89	82	4	75	99	57	91	3	70	89	35	35	32	75	38	37	24	32	78	39	91	68	73	98	96	53	77	36	76	10	68	7	42	49	51	44	16	78	11	15	56	85	54	58	32	44	66	31	92	42	26	6	14	76	18	93	63	4	38	16	56	10	4	68	38	82	8	53	96	34	36	87	13	82	21	72	45	25	7	33	88	99	30	15	83	9	81	44	16	52	44	39	75	73	85	75	41	65	2	97	39	14	71	86	36	73	39	48	33	3	76	69	14	79	39	89	9	22	69	14	32	34	68	54	60	5	79	7	87	63	7	31	60	41	19	77	91	33	57	14	82	3	90	74	40	41	51	12	15	9	81	76	66	
65	34	74	55	41	47	51	85	30	43	62	95	76	77	41	18	19	68	61	97	73	58	90	11	28	11	26	53	94	16	18	44	49	10	66	29	52	47	10	15	99	79	64	9	11	42	64	25	77	17	37	9	10	87	72	42	67	8	31	94	41	66	29	58	72	10	59	72	49	37	86	26	92	30	68	82	73	6	45	95	37	92	50	66	32	81	81	22	71	84	87	31	41	22	13	78	4	97	41	93	67	68	2	44	15	56	64	19	24	57	90	82	12	27	68	41	98	42	89	9	37	21	18	79	25	73	81	46	1	82	59	28	87	88	79	64	52	68	2	45	62	84	18	13	97	7	19	30	3	66	77	35	47	52	97	77	56	3	54	70	3	20	20	30	15	47	57	52	80	20	89	10	16	68	51	83	77	60	87	46	70	50	38	2	64	55	66	83	31	92	64	36	32	14	89	77	94	84	79	50	56	13	96	83	51	88	28	65	16	62	20	30	63	85	69	87	40	56	24	77	82	21	48	99	98	13	92	67	5	44	2	65	21	97	50	57	67	25	90	98	64	39	21	40	77	58	79	36	8	30	27	65	77	63	59	87	95	15	15	24	59	60	88	82	3	68	38	43	98	49	93	96	58	58	56	58	40	57	89	67	86	92	90	67	18	91	52	99	97	63	99	86	5	67	12	57	11	71	5	79	
13	31	99	45	16	39	48	88	19	62	28	71	78	12	93	33	37	75	96	5	69	47	51	21	22	97	54	14	39	92	58	23	11	39	83	2	43	44	80	55	11	54	30	13	71	1	69	30	6	80	70	49	53	6	31	13	26	75	9	54	71	70	62	52	32	38	25	93	26	83	96	6	48	8	44	24	38	20	14	48	28	69	59	46	83	24	63	72	69	30	77	46	67	87	41	70	47	88	17	24	37	16	97	12	97	96	26	13	32	74	81	2	43	2	59	83	71	30	29	27	35	77	70	32	76	75	80	97	61	48	58	62	33	47	44	62	64	90	42	56	95	21	84	22	21	34	76	19	17	4	67	32	41	40	8	27	31	11	23	81	13	72	60	57	56	27	57	69	81	56	65	5	53	57	97	66	73	20	26	82	5	69	81	59	44	31	20	16	48	17	71	86	78	14	43	23	31	53	17	70	21	56	81	81	12	33	53	13	38	10	30	77	2	1	30	4	28	62	45	57	30	67	87	5	67	20	35	48	68	73	64	21	86	53	83	77	69	41	41	59	91	50	24	78	59	14	31	84	17	44	32	81	62	75	92	44	21	37	73	92	62	76	95	98	18	3	76	60	1	24	15	31	45	84	51	31	15	74	64	41	66	81	39	88	15	10	67	38	18	7	7	88	91	4	70	5	89	58	70	67	
67	68	83	67	44	56	62	53	88	95	66	35	67	75	32	54	41	81	54	40	68	69	92	41	18	41	7	62	9	72	88	9	19	12	17	35	66	1	21	36	86	37	36	48	46	28	89	23	80	47	48	28	21	60	96	25	89	20	80	15	18	92	62	65	84	34	45	23	26	53	95	39	97	5	29	87	60	34	96	12	56	14	13	97	56	14	94	88	40	21	28	27	92	64	31	88	79	64	57	38	69	46	68	97	96	51	62	77	5	86	46	9	76	33	64	71	86	58	72	50	82	69	46	89	46	28	46	6	5	78	98	12	80	6	30	17	40	75	10	70	9	77	46	76	33	4	81	89	62	22	23	3	20	39	88	11	22	23	66	13	42	98	79	97	74	59	78	75	73	27	7	34	34	92	10	47	2	72	99	18	70	28	51	9	37	50	70	23	1	84	59	79	63	94	66	69	5	29	21	21	22	97	48	63	76	15	59	25	44	32	17	40	24	96	71	5	3	70	65	79	97	45	5	46	19	82	83	24	54	33	78	73	97	26	86	71	69	25	29	88	4	21	87	62	80	46	4	95	68	13	7	55	59	33	89	25	46	27	18	79	43	86	76	29	96	3	35	95	78	4	59	84	12	27	28	18	23	89	81	62	75	38	86	47	70	74	11	99	69	36	14	77	25	5	51	50	99	62	66	93	
2	22	4	34	81	83	13	54	73	39	47	54	45	56	57	76	48	93	74	27	91	66	76	78	90	94	50	75	69	81	10	44	77	53	21	29	10	71	74	47	88	3	50	95	84	18	29	82	43	10	95	36	4	24	69	68	59	64	28	14	56	92	59	52	71	63	83	34	81	16	9	91	58	84	50	81	83	27	74	29	43	39	99	27	81	56	15	51	92	16	49	43	92	69	65	39	86	21	70	84	62	94	67	2	8	87	18	74	20	33	23	99	66	94	22	70	84	64	94	56	78	51	89	17	98	33	35	53	63	85	69	88	4	24	61	20	92	11	32	17	52	28	63	3	69	88	4	12	55	90	51	32	43	66	32	62	73	52	39	59	72	16	79	27	41	75	63	4	10	49	80	18	24	56	45	66	41	27	1	65	21	26	86	50	49	56	67	70	6	43	6	49	19	69	10	49	95	62	3	37	83	93	60	59	64	6	75	41	6	14	74	20	95	10	61	6	89	11	99	14	65	66	23	32	46	96	76	80	70	46	72	23	79	36	80	95	88	13	23	99	20	51	96	34	75	28	93	13	93	18	40	30	8	33	38	43	27	49	6	16	55	35	19	90	90	61	54	51	90	59	13	34	77	36	48	38	40	9	64	8	25	63	12	31	73	99	57	38	73	71	34	23	23	85	53	84	47	52	10	25	
55	76	34	63	3	63	21	38	57	35	10	50	82	26	42	2	84	67	47	91	26	8	6	39	32	99	43	77	18	88	82	85	46	39	31	23	59	25	13	6	73	30	31	23	96	87	73	95	50	86	34	4	66	97	77	77	24	25	17	60	98	49	15	76	16	71	9	74	42	10	35	90	27	67	84	26	34	22	53	42	63	55	99	96	6	79	12	20	23	59	60	47	25	7	63	11	98	43	31	98	81	3	6	11	32	66	85	86	96	99	41	40	2	17	90	11	90	85	81	22	42	44	20	73	64	30	89	70	14	72	22	99	38	86	52	57	95	91	13	48	19	91	5	59	26	59	9	11	3	48	70	9	77	71	3	95	19	88	64	17	65	21	65	3	16	40	14	91	3	58	98	81	71	64	20	44	82	23	20	84	59	93	71	80	6	74	73	93	27	46	73	76	41	2	4	54	44	39	35	49	25	26	41	77	59	78	75	10	2	91	42	39	8	46	84	7	92	39	56	70	58	64	7	50	13	70	38	26	91	57	73	35	19	1	93	46	18	95	67	42	96	94	60	6	35	27	21	30	84	94	36	47	20	99	64	11	38	34	30	7	60	63	94	29	25	37	67	23	23	70	99	1	68	12	14	35	59	56	2	62	16	19	54	69	50	9	56	5	58	42	3	11	84	25	74	81	67	36	38	63	
78	58	87	14	98	66	4	3	34	48	57	93	4	36	17	4	25	43	3	46	97	93	32	71	37	5	94	11	56	44	37	46	30	8	56	87	56	33	89	3	46	15	24	79	48	16	82	40	53	51	33	26	67	34	59	46	21	65	51	16	84	57	57	68	51	67	38	93	93	27	90	53	19	62	51	49	35	77	75	86	75	78	84	2	61	55	84	14	77	61	47	58	30	16	48	54	52	78	76	78	46	16	85	94	8	1	98	6	36	85	73	77	72	67	5	6	59	94	63	75	78	48	92	78	55	8	21	46	77	85	25	59	35	10	11	87	4	31	31	22	4	50	20	68	54	57	52	44	22	41	16	52	31	76	13	83	7	67	46	10	9	25	43	29	65	71	65	16	32	51	27	43	78	32	12	34	67	85	90	90	98	26	19	88	80	94	36	55	15	78	52	32	56	30	4	46	28	5	5	84	52	59	71	86	80	36	10	71	91	83	98	94	21	27	7	52	2	46	6	49	95	67	28	23	69	34	86	47	95	63	45	20	57	47	58	42	22	13	32	2	45	81	59	74	5	73	74	28	6	75	69	87	50	14	22	11	30	65	80	35	27	47	63	70	77	8	94	70	91	61	56	68	73	7	68	22	50	37	80	29	39	20	88	69	60	35	40	51	55	47	85	89	64	2	91	9	74	25	93	3	
66	30	18	32	63	83	29	99	44	38	38	83	79	13	29	61	96	4	52	18	94	4	12	58	36	21	26	27	45	83	77	47	7	11	16	81	31	31	54	46	53	43	19	49	44	88	70	7	11	37	80	7	34	54	73	62	52	47	20	39	22	65	80	76	60	42	4	21	30	68	68	64	32	67	58	97	79	75	2	15	39	95	14	37	94	13	2	95	10	66	85	80	68	45	44	42	52	12	98	82	46	8	1	35	19	70	48	28	68	1	19	73	7	90	94	48	30	93	32	24	89	13	93	12	86	2	21	63	99	53	73	16	3	62	94	10	37	62	41	60	31	85	26	38	16	79	29	4	27	4	10	81	54	67	78	11	10	3	70	33	1	45	63	95	53	39	1	10	92	94	48	35	15	52	41	35	59	64	79	86	10	55	90	79	54	59	31	81	9	19	62	14	36	17	61	15	88	44	78	31	76	70	38	15	10	15	87	65	10	96	70	3	35	45	39	96	22	63	98	46	84	14	78	43	73	42	21	91	33	77	97	39	64	37	43	83	34	88	2	2	29	75	82	80	94	78	30	86	75	98	93	52	76	49	8	29	65	42	52	64	45	40	37	72	16	91	52	49	43	82	26	87	57	43	58	70	15	49	46	73	18	37	85	67	57	85	46	50	46	82	29	93	19	26	85	42	76	74	14	40	
26	5	13	38	26	92	98	42	55	54	81	52	35	92	1	78	31	77	5	58	36	79	80	62	81	27	41	29	73	74	37	7	8	60	27	42	45	60	64	89	10	81	38	91	96	28	29	1	40	76	97	78	41	94	96	74	93	34	9	88	21	28	87	22	45	49	37	57	12	32	75	28	10	21	28	33	59	51	17	63	58	35	53	5	47	38	28	57	52	33	6	44	16	18	94	78	29	69	28	17	9	40	11	96	18	56	71	85	63	21	70	25	97	97	6	4	30	62	83	57	89	7	59	96	40	73	43	94	88	16	87	23	98	63	9	52	30	68	97	35	31	38	55	59	98	7	3	17	46	71	32	44	68	34	2	13	59	70	78	6	84	80	16	51	33	26	70	76	81	37	50	36	70	54	98	69	43	5	98	52	38	14	99	12	88	94	80	36	25	34	6	74	11	50	24	47	45	3	48	72	38	38	75	16	76	63	84	72	42	26	55	94	32	85	74	73	86	59	47	79	71	32	90	79	99	13	29	31	54	12	61	63	98	41	32	75	25	12	55	12	42	6	47	98	38	30	4	62	26	99	67	28	18	84	56	27	13	49	60	92	63	20	87	97	99	17	88	82	77	89	17	54	25	75	58	90	52	35	90	40	13	83	12	38	69	53	85	40	50	39	55	95	58	39	59	43	11	31	23	83	
80	33	31	83	7	61	79	69	54	39	3	82	82	74	63	40	13	48	22	69	45	59	59	73	13	30	74	90	37	46	19	91	64	26	20	9	38	88	12	5	5	25	64	92	6	35	12	33	21	29	66	81	64	81	30	32	81	99	85	50	16	22	76	94	42	1	66	61	2	79	68	39	57	25	58	92	88	21	59	90	49	99	79	66	10	75	32	51	5	3	5	57	21	15	99	51	13	36	9	91	18	50	66	86	40	12	30	29	73	90	17	58	41	12	83	41	16	8	41	80	9	39	9	69	58	79	3	89	62	56	49	73	40	17	38	34	72	14	79	66	31	92	3	51	20	64	58	37	57	43	42	42	99	55	27	62	70	63	10	16	56	32	48	5	55	91	23	38	54	1	70	94	71	77	46	59	97	99	42	13	35	41	27	28	75	48	53	36	34	17	54	2	47	82	24	1	86	83	66	29	72	90	25	25	40	90	85	41	67	12	35	45	89	58	1	6	10	55	36	12	57	80	81	93	71	73	54	2	89	97	29	10	95	45	22	89	11	73	67	28	9	41	93	36	94	51	74	12	67	69	88	35	84	98	40	10	50	18	78	68	55	37	75	50	80	80	4	43	98	66	50	27	83	71	38	8	57	68	70	57	94	22	79	69	98	7	93	41	89	72	92	86	9	1	84	99	63	52	68	60	
