total jobs	200	total machines	5	total factories	2
jobs weight
36	98	13	67	56	34	81	17	85	90	96	5	82	60	96	5	98	19	19	65	48	98	13	68	79	45	92	29	81	4	47	87	86	92	31	5	91	23	45	7	75	43	55	20	27	28	46	11	63	26	37	90	57	54	2	90	39	87	78	74	10	10	26	90	14	57	29	22	29	81	77	53	1	88	47	3	82	31	90	39	36	98	87	30	1	69	31	45	41	90	33	64	51	27	99	3	19	65	67	13	60	4	68	69	87	17	77	8	58	18	53	3	45	21	93	76	75	25	30	21	91	4	79	3	70	45	82	63	64	10	41	68	87	61	84	20	25	39	87	86	69	13	36	62	85	96	22	20	91	75	12	55	59	1	77	91	37	23	69	57	67	6	78	77	24	91	85	14	60	89	51	90	44	12	28	28	2	52	66	46	61	44	72	28	70	74	17	28	35	91	42	15	8	89	42	24	90	7	9	6	
99	23	79	64	18	82	5	55	7	36	56	39	12	32	94	71	12	43	26	7	52	55	66	18	24	21	32	88	17	90	77	1	10	16	16	52	35	63	21	46	67	18	58	77	79	8	43	60	29	42	65	20	89	87	91	89	15	82	79	51	43	99	1	46	17	67	38	93	52	65	20	48	11	89	73	40	8	13	71	20	27	33	31	56	57	37	52	4	39	74	49	87	18	60	72	41	3	98	60	27	31	72	27	58	25	65	32	97	51	60	11	18	69	95	52	2	73	21	65	78	11	24	45	67	2	72	68	29	15	52	28	84	47	38	55	21	55	81	4	23	72	35	84	73	81	36	92	37	65	31	37	80	8	74	1	61	60	6	50	98	53	91	23	98	81	89	97	24	8	92	91	83	43	94	93	49	45	77	53	41	71	29	52	24	64	97	85	35	70	5	64	88	83	5	62	95	27	25	33	3	
49	79	33	43	47	68	27	56	3	68	64	91	38	51	81	68	77	82	6	51	22	83	41	84	27	97	93	99	85	16	28	45	3	45	96	62	75	56	56	51	58	78	93	61	22	2	83	20	99	40	97	69	9	30	94	14	65	4	5	33	67	3	28	76	52	11	90	98	28	31	39	41	70	98	46	19	88	59	97	33	43	7	35	46	36	3	24	57	39	72	12	14	93	99	67	77	41	22	54	10	16	39	17	76	62	42	53	33	14	75	47	8	84	36	24	35	20	31	12	39	49	78	68	56	93	94	63	71	73	45	61	45	58	94	15	54	13	41	87	64	79	69	44	92	54	8	8	86	83	18	28	31	56	18	63	74	6	45	16	27	10	70	22	55	82	88	42	21	60	55	55	76	81	38	79	82	44	19	62	47	61	38	22	52	77	8	19	74	78	78	10	66	72	7	77	84	30	78	93	68	
6	62	94	24	22	45	33	18	6	94	95	60	94	37	33	67	91	88	90	63	71	98	19	50	41	86	8	74	45	95	50	35	5	63	77	62	14	28	66	85	49	75	54	69	39	32	79	88	38	20	69	45	49	79	93	91	58	66	22	66	87	48	70	9	78	79	14	42	79	97	26	22	44	28	18	10	52	16	68	76	12	86	80	17	90	64	76	50	20	21	67	95	22	9	5	19	1	54	45	12	48	34	42	10	20	39	97	16	7	47	88	36	72	94	83	76	80	72	86	30	88	47	26	94	25	27	85	47	9	57	50	15	62	91	31	75	67	19	45	22	85	61	14	22	33	69	71	17	13	91	36	83	81	67	12	94	81	21	27	20	97	72	36	95	71	94	92	97	31	95	37	54	74	64	3	32	71	59	74	28	93	83	13	9	75	22	73	22	85	82	30	10	24	12	52	91	35	40	11	95	
20	25	95	38	75	32	97	13	20	36	55	97	38	80	95	54	8	76	94	99	41	75	81	37	1	6	76	36	22	96	55	42	2	80	68	96	96	16	28	59	74	93	8	8	68	88	44	12	75	14	95	49	62	35	48	69	3	10	23	63	9	6	77	51	1	58	41	48	54	34	2	12	88	44	67	41	16	82	5	20	34	43	27	87	71	67	85	20	62	97	41	2	84	78	14	85	4	78	34	8	77	81	18	58	74	25	96	72	25	12	6	66	98	93	77	30	98	52	30	50	73	67	14	78	47	99	87	57	55	78	2	90	3	23	55	31	4	95	97	80	47	97	61	83	45	16	66	85	88	40	6	68	85	39	58	15	99	29	5	23	59	23	31	3	76	94	77	12	9	34	4	33	41	31	69	52	5	84	49	63	89	55	19	28	13	52	26	33	60	89	56	84	80	94	47	55	52	7	34	30	
80	43	85	1	79	76	12	1	73	93	17	69	63	90	60	30	24	70	3	47	52	83	15	93	42	1	5	47	95	38	60	60	68	47	44	47	41	69	58	3	3	58	94	5	77	13	7	23	49	78	10	72	11	84	41	49	24	67	97	81	82	42	72	23	84	92	20	34	16	19	57	78	5	20	40	69	13	60	16	4	78	83	3	19	81	34	78	93	70	46	50	54	94	43	71	87	96	46	82	22	99	5	46	95	52	39	46	56	56	43	34	13	60	14	68	92	14	49	55	19	81	6	24	61	25	36	46	69	32	96	39	65	3	77	44	69	72	96	41	59	7	45	88	39	4	19	32	99	72	18	81	63	17	43	12	89	76	89	66	32	80	57	31	17	41	60	56	61	60	97	86	68	69	18	94	20	74	73	52	40	28	96	56	12	98	71	44	30	62	44	86	81	88	60	32	26	42	51	70	81	
61	69	78	68	62	88	47	36	2	69	20	11	64	21	61	96	5	28	84	67	99	11	48	77	62	60	54	40	40	14	61	82	87	58	48	43	11	54	29	18	70	24	61	10	69	89	58	95	73	73	30	81	22	74	74	22	68	34	38	1	82	90	84	67	6	35	60	72	49	84	6	42	27	75	40	25	42	82	1	36	4	86	15	51	69	89	71	63	31	82	65	50	23	90	84	86	44	91	13	34	23	22	30	32	74	81	49	47	95	43	21	88	52	71	3	54	90	83	35	99	37	25	47	24	25	97	86	35	89	42	43	1	84	79	34	57	79	27	21	61	47	90	38	74	36	51	96	58	42	57	42	74	29	4	30	55	63	65	1	55	88	20	15	42	99	41	39	36	65	13	17	49	24	16	54	59	33	74	30	36	93	78	52	78	11	84	95	75	19	21	22	37	46	86	35	28	40	66	48	31	
15	65	37	90	63	83	57	54	75	10	74	51	23	93	13	48	45	53	60	14	85	64	32	18	29	18	37	21	86	81	49	53	71	34	15	62	13	25	20	22	60	45	34	68	15	16	54	68	54	18	73	92	63	63	90	80	60	17	93	82	30	89	15	60	36	84	17	36	28	48	95	68	41	94	46	46	68	33	89	70	21	9	21	34	64	61	51	56	25	7	10	70	73	61	1	57	69	9	45	81	76	32	27	48	31	91	83	40	86	4	19	32	83	78	20	57	9	73	42	21	66	32	27	41	26	43	50	95	93	22	34	65	30	25	39	61	5	91	53	6	84	56	25	78	45	99	25	75	25	85	81	98	86	58	18	45	8	49	87	74	88	57	58	52	76	50	38	54	93	73	98	91	86	96	77	80	64	69	23	2	55	53	70	62	48	76	91	32	46	71	23	36	92	72	19	2	7	1	21	23	
89	37	94	46	27	95	26	58	60	5	37	45	44	8	96	29	72	95	92	46	80	67	50	76	7	44	56	71	26	42	64	7	44	2	50	12	49	2	9	75	11	44	23	11	52	53	28	60	40	49	95	31	58	69	49	32	85	73	44	15	45	13	29	97	67	14	12	31	4	32	45	46	55	51	71	2	44	58	21	72	91	91	17	25	36	82	81	87	50	84	90	84	86	22	63	26	28	37	57	41	52	77	42	28	89	8	8	17	98	71	12	21	27	97	98	65	80	80	95	78	74	20	37	26	81	50	98	77	57	58	2	76	68	98	88	29	71	19	90	54	99	10	25	12	4	67	23	84	68	15	24	83	97	46	62	87	70	51	49	78	44	87	91	68	30	29	57	1	16	13	16	5	45	62	68	98	41	20	5	13	82	1	80	28	14	50	75	8	4	50	15	6	34	54	10	46	28	75	8	44	
97	37	10	59	38	88	34	78	18	96	94	76	20	33	67	86	78	44	23	26	40	45	80	81	36	13	71	33	60	15	83	4	54	64	37	6	92	24	98	98	69	62	74	1	83	72	70	78	6	57	83	78	49	3	15	75	18	38	30	54	38	96	11	75	76	84	92	28	32	71	22	51	92	2	63	4	85	57	56	72	69	44	73	95	8	65	69	3	3	26	69	26	77	41	1	99	21	14	10	6	89	8	49	77	44	23	13	5	49	91	80	79	2	81	40	9	6	44	82	29	79	92	9	66	6	42	50	62	97	88	52	17	7	81	11	60	37	55	12	18	8	56	80	63	97	65	66	43	37	25	75	61	91	83	4	85	60	64	39	98	80	66	23	36	35	14	19	38	49	49	79	54	2	2	79	29	7	15	69	22	9	62	56	58	42	55	41	95	86	44	32	90	1	28	53	35	36	95	72	87	
12	78	73	21	79	50	83	33	42	69	2	64	39	86	11	24	96	96	44	4	40	91	76	63	49	76	15	81	80	93	55	38	20	38	82	24	6	97	84	76	73	96	49	86	49	97	18	9	77	11	70	10	86	85	8	95	77	34	9	41	46	41	32	62	25	45	30	65	47	8	57	8	31	77	31	5	74	64	35	9	66	27	12	16	98	79	44	6	93	46	75	75	25	46	56	80	39	37	77	43	83	22	62	22	4	20	5	26	61	35	7	69	6	92	92	20	61	97	84	64	67	81	83	42	13	90	63	63	36	76	16	53	3	48	43	60	42	53	57	59	59	22	59	82	96	81	75	15	66	36	19	85	27	30	42	99	18	25	72	23	43	45	73	88	1	70	30	12	51	26	13	10	32	15	8	86	1	86	55	92	18	61	17	34	60	3	90	98	58	71	88	23	53	46	11	36	87	42	34	14	
2	12	30	76	52	71	45	65	35	22	58	41	26	16	33	17	16	32	5	88	60	27	99	70	15	7	27	85	78	87	53	48	20	5	1	57	2	23	54	51	81	27	50	43	11	9	8	91	97	74	94	17	58	58	80	21	36	76	50	18	98	7	70	44	89	21	51	50	67	75	3	23	77	59	27	81	6	26	65	59	75	5	4	27	1	5	87	75	87	23	46	13	83	67	51	78	60	98	43	43	54	1	35	6	22	98	23	34	48	23	12	71	70	25	10	57	40	78	63	85	95	39	14	49	77	13	45	73	34	96	72	26	68	47	90	73	71	51	4	77	88	26	43	25	70	53	25	45	40	60	33	46	47	39	88	98	35	55	88	2	77	97	67	85	29	34	84	44	42	39	69	82	84	35	35	61	18	34	97	26	73	5	9	99	88	57	37	32	18	79	99	77	12	5	94	2	65	51	23	84	
13	9	58	18	5	21	48	74	17	31	9	30	26	40	85	37	27	53	62	18	1	44	84	67	23	45	50	55	13	61	89	9	16	30	36	50	27	26	31	99	31	30	74	83	87	64	42	94	26	4	2	19	64	76	28	79	51	63	68	21	20	99	58	75	48	91	10	43	37	66	11	21	81	41	44	12	62	49	43	54	11	12	26	98	1	78	4	74	99	29	18	73	43	71	83	91	63	8	17	55	31	29	4	70	50	92	3	37	57	34	35	46	65	99	40	13	10	21	69	53	30	36	97	81	47	54	8	12	75	11	29	42	14	72	8	25	77	37	69	76	94	34	53	50	34	12	83	18	3	52	65	70	62	93	46	13	7	1	54	37	55	57	55	58	2	26	8	10	65	49	97	45	4	37	13	88	18	18	33	64	97	85	17	24	75	39	32	28	8	30	33	13	39	25	37	54	18	93	71	96	
72	24	74	55	25	99	15	33	78	4	96	4	24	12	35	56	12	29	61	91	41	39	37	35	16	14	48	77	96	47	49	6	18	79	22	16	5	51	46	1	40	81	16	77	21	88	13	63	67	40	72	58	13	89	44	46	38	44	2	71	79	36	78	1	80	53	96	33	2	92	75	57	81	83	70	32	35	48	30	81	3	75	39	81	34	23	18	32	15	62	41	76	20	75	80	95	97	10	89	9	84	99	59	13	43	63	70	4	24	96	50	96	32	55	71	15	27	46	3	29	18	30	45	31	80	58	60	47	66	32	26	43	28	17	35	27	26	96	63	30	54	9	18	43	36	25	9	6	23	41	30	18	75	36	28	68	31	43	8	63	44	22	65	31	17	60	26	6	85	84	30	44	1	33	68	99	48	50	28	96	62	62	17	29	75	89	37	22	51	65	95	96	46	10	2	67	49	21	40	99	
44	44	83	75	50	86	16	91	65	19	43	32	94	32	62	37	67	22	54	20	33	31	83	47	49	44	62	42	28	57	69	9	77	19	75	51	94	64	61	93	43	41	96	49	78	50	50	65	58	84	96	85	73	17	14	62	86	94	11	42	66	5	89	78	23	70	87	95	40	26	90	25	95	49	71	83	85	84	50	81	14	54	16	44	82	72	14	34	53	53	43	50	90	67	61	3	77	86	39	28	97	11	71	54	95	94	77	67	91	75	13	4	60	26	95	13	77	17	94	4	2	36	93	47	32	20	31	19	95	74	83	67	92	22	57	93	77	55	68	29	84	35	77	94	85	18	56	7	86	46	53	59	46	79	25	12	32	14	27	17	93	63	7	26	55	41	87	5	33	27	23	96	61	48	65	63	32	72	52	39	44	24	68	34	56	41	39	19	43	68	64	28	46	4	29	17	28	18	85	94	
15	30	59	91	28	72	81	68	4	49	72	21	99	87	6	10	67	2	68	39	27	74	39	34	85	69	8	47	61	76	55	19	33	4	32	34	1	35	18	11	67	34	38	58	6	45	13	15	68	61	84	40	51	98	35	59	9	55	32	23	14	10	90	78	59	13	24	41	4	34	47	45	43	31	9	54	29	76	25	22	10	47	90	86	97	74	21	81	64	78	27	45	57	84	65	21	24	42	56	25	72	45	31	67	14	69	73	9	43	36	59	55	2	3	22	42	54	12	45	20	66	76	49	13	68	39	40	44	16	96	85	98	48	10	11	19	22	98	59	19	31	46	18	82	12	94	51	65	21	88	45	41	87	11	94	20	37	84	60	86	83	7	1	66	87	45	16	95	68	91	27	78	86	4	86	20	70	16	85	11	4	58	40	62	55	64	88	60	60	3	52	39	36	22	23	34	50	37	58	33	
14	39	70	79	11	76	36	29	65	75	67	32	22	44	34	44	63	42	95	25	46	47	31	38	41	16	12	3	10	45	34	17	77	57	19	9	17	5	23	19	42	7	69	78	98	40	18	93	60	67	10	97	9	44	91	64	23	80	60	69	46	2	25	78	39	84	37	51	26	1	86	46	9	65	2	95	73	15	63	68	52	90	61	62	75	90	18	49	71	33	94	29	51	10	95	96	37	79	21	88	66	47	50	14	30	29	9	28	89	7	28	70	12	83	17	98	82	57	77	68	31	12	75	74	24	45	96	98	70	21	4	99	79	99	22	71	34	94	69	16	3	27	54	46	64	34	75	83	71	84	18	46	6	77	98	94	73	53	61	55	95	16	52	58	15	86	94	16	3	85	93	93	74	58	68	94	97	57	69	91	98	86	74	50	61	10	93	72	20	53	9	86	29	85	66	38	30	7	47	90	
80	42	31	98	81	56	81	56	57	90	69	91	26	48	68	99	20	14	26	92	89	36	41	59	48	77	82	8	94	31	39	87	73	30	63	59	6	46	86	24	50	89	75	52	26	28	2	58	66	14	91	32	21	64	47	85	87	60	70	32	82	3	18	42	40	35	5	5	38	28	66	30	41	35	26	37	81	52	63	36	43	57	27	69	61	72	97	26	41	23	32	75	84	36	13	39	7	67	6	57	80	71	82	62	54	27	91	10	84	23	25	91	51	15	96	75	66	67	48	87	66	80	9	96	94	19	37	11	54	54	51	41	45	18	84	48	73	87	78	25	34	13	44	28	51	76	4	22	1	27	39	23	73	64	72	52	18	10	91	33	21	50	60	71	51	83	4	66	44	65	26	39	42	67	62	98	66	54	84	72	41	1	96	35	37	32	30	94	70	38	60	33	9	27	86	65	28	52	57	39	
66	25	9	5	26	3	4	3	75	85	9	94	70	11	28	69	89	60	21	75	75	9	9	80	78	80	17	36	15	82	47	40	3	53	36	70	17	7	79	81	17	25	81	45	84	50	29	22	22	49	25	42	66	92	90	95	49	31	72	88	61	5	59	84	76	64	50	79	50	40	82	30	91	52	41	83	83	86	76	33	86	21	51	38	87	38	43	43	97	16	12	32	24	22	62	39	65	88	30	76	76	33	93	86	54	66	63	63	82	56	31	89	93	18	43	3	90	62	84	36	62	97	24	67	70	4	12	15	13	80	85	2	52	92	74	36	27	91	55	36	1	69	41	29	12	6	80	77	35	57	22	33	42	58	36	94	76	98	47	70	17	18	64	89	42	92	72	12	83	70	57	48	72	7	38	32	73	72	76	93	94	81	46	40	91	4	5	10	29	23	90	10	36	97	46	73	24	81	21	94	
60	69	48	47	37	21	36	28	63	27	79	83	50	70	28	10	27	60	27	8	23	65	49	86	90	40	47	83	80	79	33	9	54	78	40	71	42	38	35	91	31	98	71	76	89	30	27	43	24	78	30	76	62	87	17	98	56	85	16	46	9	76	12	29	21	4	75	62	51	56	22	46	84	42	69	96	13	37	87	86	19	27	75	4	63	22	68	93	70	1	36	86	11	36	42	75	72	80	36	52	30	40	60	60	89	30	23	67	28	41	36	34	3	99	60	72	46	74	65	63	30	68	26	23	1	94	92	15	84	61	37	77	58	35	7	52	74	61	19	5	54	62	82	25	32	12	19	66	46	20	52	48	90	97	38	73	2	58	16	61	89	19	24	63	22	51	97	82	21	52	75	30	19	94	25	48	17	98	13	59	5	8	58	34	67	18	60	54	43	7	52	75	80	54	82	39	19	72	54	63	
78	45	49	50	56	3	42	36	32	19	46	28	73	58	98	54	35	79	14	76	69	90	23	64	9	85	29	26	55	56	82	51	47	1	26	79	15	24	98	71	9	51	50	43	13	64	69	89	28	56	52	45	30	33	34	83	85	53	16	43	46	32	73	47	92	4	30	22	50	67	44	81	35	99	95	73	93	89	55	68	40	43	66	67	85	28	78	34	82	20	27	8	18	97	2	6	39	59	18	81	25	11	12	41	65	87	86	83	94	70	21	62	22	56	81	45	6	42	30	64	29	71	86	35	3	25	26	22	67	96	81	58	15	11	20	72	8	61	59	35	6	14	21	93	86	37	56	76	68	13	50	70	14	14	46	33	45	60	90	42	19	64	47	49	3	87	69	43	30	87	85	88	26	1	88	31	7	42	83	57	61	52	83	92	87	76	96	11	1	17	22	56	95	34	74	49	82	40	48	71	
62	55	72	97	61	80	44	87	11	56	90	79	85	41	56	21	58	9	61	71	28	83	35	3	57	1	58	48	56	35	25	16	92	76	59	17	31	79	92	25	91	82	40	34	43	34	83	91	90	84	97	17	2	19	24	66	25	76	28	35	36	13	57	88	66	84	25	93	59	90	23	54	97	49	27	6	54	56	62	85	15	95	98	43	1	55	69	79	76	2	46	92	41	85	84	43	92	35	75	75	83	83	9	28	37	3	83	77	43	5	73	34	15	61	91	48	18	94	39	20	52	33	13	5	3	36	30	85	36	6	56	6	50	95	6	49	79	14	73	29	45	52	85	14	37	17	36	21	52	14	81	15	49	53	57	48	62	20	1	63	21	93	45	25	10	39	58	67	51	74	96	39	6	37	47	46	87	24	28	51	13	57	31	36	25	63	48	97	68	66	91	74	34	20	54	69	31	95	91	77	
